year,n_runs,total_population_median,total_population_ci_low,total_population_ci_high,total_population_q25,total_population_q75,total_affected_median,total_affected_ci_low,total_affected_ci_high,total_affected_q25,total_affected_q75,prevalence_total_pct_median,prevalence_total_pct_ci_low,prevalence_total_pct_ci_high,prevalence_total_pct_q25,prevalence_total_pct_q75,on_colchicine_median,on_colchicine_ci_low,on_colchicine_ci_high,on_colchicine_q25,on_colchicine_q75,diagnosed_median,diagnosed_ci_low,diagnosed_ci_high,diagnosed_q25,diagnosed_q75,undiagnosed_symptomatic_median,undiagnosed_symptomatic_ci_low,undiagnosed_symptomatic_ci_high,undiagnosed_symptomatic_q25,undiagnosed_symptomatic_q75,prevented_births_total_median,prevented_births_total_ci_low,prevented_births_total_ci_high,prevented_births_total_q25,prevented_births_total_q75,m694v_homo_in_affected_pct_median,m694v_homo_in_affected_pct_ci_low,m694v_homo_in_affected_pct_ci_high,m694v_homo_in_affected_pct_q25,m694v_homo_in_affected_pct_q75,compound_in_affected_pct_median,compound_in_affected_pct_ci_low,compound_in_affected_pct_ci_high,compound_in_affected_pct_q25,compound_in_affected_pct_q75,hetero_in_affected_pct_median,hetero_in_affected_pct_ci_low,hetero_in_affected_pct_ci_high,hetero_in_affected_pct_q25,hetero_in_affected_pct_q75,other_homo_in_affected_pct_median,other_homo_in_affected_pct_ci_low,other_homo_in_affected_pct_ci_high,other_homo_in_affected_pct_q25,other_homo_in_affected_pct_q75,m694v_homo_absolute_median,m694v_homo_absolute_ci_low,m694v_homo_absolute_ci_high,m694v_homo_absolute_q25,m694v_homo_absolute_q75,m694v_homo_prevalence_pct_median,m694v_homo_prevalence_pct_ci_low,m694v_homo_prevalence_pct_ci_high,m694v_homo_prevalence_pct_q25,m694v_homo_prevalence_pct_q75,total_carriers_absolute_median,total_carriers_absolute_ci_low,total_carriers_absolute_ci_high,total_carriers_absolute_q25,total_carriers_absolute_q75
2051,5,36848.0,35817.7,37163.0,36463.0,36947.0,94.0,74.4,103.2,78.0,96.0,0.44573000142254254,0.3529490662590125,0.49098091447121883,0.3750360611597269,0.4706343759192077,92.0,74.4,103.2,78.0,96.0,92.0,74.4,103.2,78.0,96.0,0.0,0.0,1.7999999999999998,0.0,0.0,18.0,12.2,18.0,14.0,18.0,11.538461538461538,8.717266775777414,15.278716216216216,10.576923076923077,12.162162162162163,59.61538461538461,50.64102564102564,64.48533640023003,56.41025641025641,60.810810810810814,27.884615384615387,23.496262219666477,33.07692307692307,24.324324324324326,30.76923076923077,1.9230769230769231,1.065705128205128,3.142610695802185,1.282051282051282,2.7027027027027026,9.0,8.1,14.6,9.0,11.0,0.04327339167227618,0.03840379787397591,0.0713999380085876,0.04262776488419458,0.052169788949490155,24.0,18.4,31.7,22.0,29.0
2052,5,36496.0,35454.1,36775.0,36121.0,36568.0,95.0,76.2,102.6,78.0,99.0,0.451477996388176,0.3622370381577229,0.4892442338848933,0.37604859704946486,0.4878048780487805,95.0,76.2,102.5,78.0,98.0,95.0,76.2,102.5,78.0,98.0,0.0,0.0,0.8999999999999999,0.0,0.0,18.0,12.2,18.9,14.0,18.0,11.842105263157894,8.646908533469595,14.91841491841492,10.679611650485436,12.82051282051282,60.19417475728155,52.004662004662,63.8421052631579,56.41025641025641,60.526315789473685,28.155339805825243,24.289473684210524,32.03962703962704,25.0,29.48717948717949,1.282051282051282,0.9747965087770912,3.1052631578947367,1.0101010101010102,2.631578947368421,10.0,8.1,14.6,9.0,11.0,0.04821135859608524,0.03848875575853514,0.07174549340026587,0.04271476032273375,0.05226646393613989,23.0,19.4,31.7,23.0,29.0
2053,5,36162.0,35072.9,36359.8,35765.0,36214.0,92.0,76.2,101.8,78.0,100.0,0.43903602958721066,0.3639975498068772,0.502617170891871,0.37739500677375654,0.47824007651841227,92.0,75.3,100.9,78.0,100.0,92.0,75.3,100.9,78.0,100.0,0.0,0.0,1.0,0.0,1.0,18.0,12.2,18.9,14.0,18.0,11.0,7.9004576659038905,14.51734539969834,10.526315789473683,12.82051282051282,60.0,52.533936651583716,64.74828375286042,57.692307692307686,60.526315789473685,28.000000000000004,24.153318077803206,31.938159879336347,26.31578947368421,28.205128205128204,1.282051282051282,0.9823529411764705,3.197940503432494,1.0,2.631578947368421,10.0,7.1,14.6,8.0,11.0,0.04838397522740468,0.03388030738076089,0.07214198837700102,0.038158836155497255,0.052606408417025345,22.0,20.2,32.5,22.0,28.0
2054,5,35790.0,34704.0,36015.4,35388.0,35848.0,90.0,77.1,103.3,78.0,97.0,0.4319239813792773,0.3698139759149453,0.5123513898602687,0.37996882307092755,0.467492409272736,90.0,77.1,103.3,78.0,97.0,90.0,77.1,103.3,78.0,97.0,0.0,0.0,0.0,0.0,0.0,19.0,12.2,19.0,14.0,19.0,12.371134020618557,8.168831168831169,13.397435897435898,11.688311688311687,12.82051282051282,59.74025974025974,52.60705789056305,65.02564102564102,58.76288659793815,60.256410256410255,25.97402597402597,23.564102564102562,33.07196669310071,25.64102564102564,27.835051546391753,1.282051282051282,0.96847739888977,3.25974025974026,1.0309278350515463,2.5974025974025974,10.0,7.2,13.8,9.0,12.0,0.04871395167575994,0.03454399160054749,0.0684606236050996,0.043093129039980846,0.057834112487348786,21.0,20.0,34.2,20.0,27.0
2055,5,35431.0,34344.0,35673.0,35001.0,35493.0,93.0,77.4,107.5,81.0,94.0,0.4489933857963597,0.3739297788321268,0.5371768423683353,0.39696152903700077,0.4561999514680903,93.0,77.4,107.5,81.0,94.0,93.0,77.4,107.5,81.0,94.0,0.0,0.0,0.0,0.0,0.0,19.0,12.2,19.9,14.0,19.0,12.76595744680851,7.9430247172182655,13.743345792275456,11.688311688311687,13.580246913580247,59.25925925925925,51.77044700370877,64.03854210305823,55.319148936170215,59.74025974025974,25.97402597402597,24.850657108721624,33.63556509857506,25.925925925925924,30.851063829787233,1.2345679012345678,0.9320710521178998,3.1629660661918724,1.0638297872340425,2.5974025974025974,11.0,7.2,14.7,9.0,12.0,0.05390835579514825,0.03475637741393071,0.07346926685871347,0.04340696440628919,0.058238291676777486,23.0,20.1,36.2,21.0,29.0
2056,5,35057.0,33925.3,35301.3,34693.0,35196.0,91.0,76.3,108.4,79.0,94.0,0.444075736872926,0.3702431061312688,0.5453154702136565,0.3887986613514445,0.456687557693242,91.0,76.3,108.4,79.0,94.0,91.0,76.3,108.4,79.0,94.0,0.0,0.0,0.0,0.0,0.0,19.0,12.3,19.9,15.0,19.0,12.658227848101266,8.843784994400895,13.591408591408591,11.842105263157894,13.186813186813188,60.75949367088608,52.240759240759246,63.631019036954086,56.043956043956044,61.8421052631579,25.31645569620253,23.762597984322507,32.421578421578424,24.46808510638298,29.67032967032967,1.8181818181818181,1.1155932674920017,3.135498320268757,1.2658227848101267,2.631578947368421,10.0,8.1,14.7,9.0,12.0,0.04921502042423347,0.03934036619952096,0.07398958666171226,0.04360042631527953,0.058559437829396835,23.0,18.2,35.1,20.0,27.0
2057,5,34652.0,33542.7,34932.8,34350.0,34886.0,92.0,77.0,107.5,77.0,94.0,0.45255546263957896,0.3754258338767591,0.5445626195009319,0.38232373386295926,0.4611233750306598,91.0,77.0,107.5,77.0,94.0,91.0,77.0,107.5,77.0,94.0,0.0,0.0,0.8999999999999999,0.0,0.0,19.0,12.4,19.9,16.0,19.0,12.987012987012985,7.870958828405636,13.689668927004387,11.688311688311687,13.043478260869565,58.44155844155844,50.13063422417232,62.72312793589389,55.434782608695656,62.33766233766234,27.27272727272727,23.698535507046145,33.5939369764659,26.595744680851062,30.434782608695656,2.5974025974025974,1.1081309994353472,3.14756978333008,1.2987012987012987,2.7522935779816518,10.0,7.2,14.7,9.0,12.0,0.04965243296921549,0.03528421311321865,0.07449697284307061,0.043791358505254965,0.05902897338777117,25.0,18.3,36.1,21.0,28.0
2058,5,34270.0,33145.2,34538.0,33966.0,34538.0,91.0,76.3,104.8,79.0,94.0,0.45100857411904643,0.3755597874575696,0.5360438586040674,0.39606938734583375,0.46536957275112634,91.0,76.3,104.7,79.0,93.0,91.0,76.3,104.7,79.0,93.0,0.0,0.0,0.8999999999999999,0.0,0.0,19.0,12.4,20.0,16.0,20.0,12.087912087912088,7.886338185890257,13.152615237640315,11.842105263157894,12.658227848101266,60.75949367088608,51.45345220816919,63.118701007838744,56.043956043956044,62.76595744680851,26.595744680851062,22.663224516988674,32.79390420899855,25.31645569620253,30.76923076923077,2.631578947368421,1.1155932674920017,3.155359293456443,1.2658227848101267,2.8301886792452833,10.0,7.2,13.7,9.0,11.0,0.0501353654868144,0.035610095074636056,0.07010360688734907,0.04420432220039293,0.05451751994845616,25.0,17.3,34.3,20.0,28.0
2059,5,33926.0,32809.5,34160.1,33507.0,34098.0,86.0,73.3,105.4,76.0,91.0,0.4305166199439327,0.36492519205654084,0.54281687953433,0.386277001270648,0.4550227511375569,85.0,73.3,105.3,76.0,90.0,85.0,73.3,105.3,76.0,90.0,0.0,0.0,1.0,0.0,1.0,19.0,12.4,20.0,16.0,20.0,11.627906976744185,7.881981032665964,13.150516478111165,9.58904109589041,13.084112149532709,57.89473684210527,51.1182351662682,64.65301821466204,56.97674418604651,63.013698630136986,27.631578947368425,24.719253349390335,33.30362964572919,25.274725274725274,30.23255813953488,2.197802197802198,1.1780905752753978,2.7973370887210343,1.3157894736842104,2.73972602739726,10.0,7.0,13.6,7.0,10.0,0.0500600720865038,0.034788975604727594,0.0701517927003751,0.03500175008750438,0.05082592121982211,23.0,18.3,35.0,21.0,26.0
2060,5,33493.0,32408.9,33702.6,33092.0,33699.0,82.0,73.1,108.89999999999999,74.0,90.0,0.4146440129449838,0.36739782928673426,0.5674429369382047,0.3805801275457725,0.4558115978728792,82.0,73.1,108.89999999999999,74.0,90.0,82.0,73.1,108.89999999999999,74.0,90.0,0.0,0.0,0.0,0.0,0.0,19.0,12.4,20.0,16.0,20.0,10.975609756097562,6.958904109589041,14.324324324324325,9.58904109589041,13.513513513513514,56.75675675675676,49.393539881344765,65.3013698630137,56.09756097560976,63.013698630136986,28.37837837837838,24.747336377473363,33.98154251812789,25.555555555555554,31.70731707317073,2.2222222222222223,1.2326961107448913,2.7360236949278045,1.3513513513513513,2.7027027027027026,9.0,6.1,15.399999999999999,7.0,10.0,0.04550970873786408,0.030857643689305932,0.08036629392552547,0.0350894781693318,0.05142974696564493,23.0,18.3,36.8,21.0,26.0
2061,5,33073.0,32018.4,33311.1,32715.0,33267.0,82.0,69.5,106.0,74.0,88.0,0.4195017138179772,0.3534322108175205,0.5582607686627252,0.38491547464239273,0.45061191049208865,82.0,69.5,106.0,74.0,88.0,82.0,69.5,106.0,74.0,88.0,0.0,0.0,0.0,0.0,0.0,19.0,12.4,20.9,16.0,20.0,10.975609756097562,7.150856389986824,14.684684684684683,10.144927536231885,13.513513513513514,56.75675675675676,48.943089430894304,64.67226613965744,56.09756097560976,63.76811594202898,28.37837837837838,23.483201581027668,34.00406504065041,26.136363636363637,31.70731707317073,2.272727272727273,1.2326961107448913,2.8864734299516908,1.3513513513513513,2.7777777777777777,9.0,6.1,15.399999999999999,7.0,10.0,0.046042871028802376,0.031201241203150917,0.08123112752199471,0.035500557865909325,0.05201560468140442,23.0,16.5,35.9,21.0,26.0
2062,5,32727.0,31611.4,32947.4,32335.0,32942.0,77.0,70.5,107.6,75.0,86.0,0.3984476067270375,0.363702017632728,0.5741877552064376,0.3947783977260764,0.4449273112939107,77.0,69.6,107.6,75.0,86.0,77.0,69.6,107.6,75.0,86.0,0.0,0.0,0.8999999999999999,0.0,0.0,19.0,12.4,20.9,16.0,20.0,11.688311688311687,7.421926910299003,15.375757575757575,11.428571428571429,14.666666666666666,57.14285714285714,48.96363636363636,66.0797342192691,56.00000000000001,64.28571428571429,28.000000000000004,23.01328903654485,33.259740259740255,24.418604651162788,29.87012987012987,1.4285714285714286,1.302164502164502,2.6871035940803383,1.3333333333333335,2.3255813953488373,9.0,6.2,16.4,8.0,11.0,0.04657179818887452,0.03205442870781925,0.08765204143310178,0.0411713241727137,0.05790083166649121,21.0,16.5,35.6,21.0,23.0
2063,5,32342.0,31267.7,32554.6,31904.0,32533.0,78.0,70.5,104.89999999999999,75.0,86.0,0.41715691517809395,0.367938842855871,0.5662601050826306,0.3940317326888726,0.45156208978734574,78.0,69.6,104.89999999999999,75.0,86.0,78.0,69.6,104.89999999999999,75.0,86.0,0.0,0.0,0.8999999999999999,0.0,0.0,20.0,13.3,21.8,16.0,20.0,12.0,7.421926910299003,15.341480948957585,11.428571428571429,14.953271028037381,56.00000000000001,49.835849508746705,65.03322259136213,52.56410256410257,64.28571428571429,29.48717948717949,23.12956810631229,32.50591900311526,25.581395348837212,30.666666666666664,2.3255813953488373,1.342857142857143,2.779774742391565,1.4285714285714286,2.564102564102564,9.0,6.2,15.6,8.0,12.0,0.047283807922664706,0.032525780179630766,0.08433987661712551,0.041718815185648725,0.06417798695047598,23.0,16.6,33.8,22.0,23.0
2064,5,31944.0,30908.7,32159.0,31509.0,32141.0,79.0,69.5,102.1,74.0,85.0,0.4287187279535465,0.3689837708763433,0.5596749554584017,0.3947087689353531,0.45473999572009416,78.0,68.6,101.2,74.0,85.0,78.0,68.6,101.2,74.0,85.0,1.0,0.0,1.0,0.0,1.0,20.0,13.3,21.9,16.0,21.0,12.162162162162163,6.308610400682012,15.238558909444986,10.144927536231885,13.924050632911392,58.108108108108105,48.194985394352486,63.744245524296666,49.03846153846153,63.52941176470588,29.411764705882355,24.876615746180967,35.167964946445956,27.027027027027028,32.69230769230769,2.5316455696202533,1.2037510656436488,2.8664241164241164,1.4492753623188406,2.7027027027027026,9.0,5.2,15.5,7.0,11.0,0.04800512054619159,0.027788786396884986,0.08507734064243984,0.03714316035232941,0.05969501275302545,25.0,17.3,33.4,20.0,28.0
2065,5,31571.0,30536.3,31804.8,31196.0,31740.0,80.0,71.2,101.7,73.0,81.0,0.43431053203040176,0.3828594156331163,0.5661809790622276,0.3944027229996218,0.4441276455751727,80.0,71.2,100.8,73.0,81.0,80.0,71.2,100.8,73.0,81.0,0.0,0.0,0.8999999999999999,0.0,0.0,21.0,13.3,22.8,16.0,21.0,12.32876712328767,5.485915492957746,16.193019943019944,9.859154929577464,14.814814814814813,56.16438356164384,48.23717948717948,63.71302816901408,49.03846153846153,63.38028169014085,31.25,25.693613737217827,34.284188034188034,28.767123287671232,31.73076923076923,2.4691358024691357,0.14084507042253522,2.870126448893572,1.4084507042253522,2.73972602739726,9.0,4.3,16.5,7.0,12.0,0.04862499324652872,0.023305998985706233,0.09186870388660585,0.03762025044338152,0.06579668823335892,25.0,18.3,32.5,21.0,28.0
2066,5,31165.0,30179.0,31409.8,30791.0,31399.0,77.0,72.1,100.89999999999999,73.0,82.0,0.4243359418053565,0.3941553779355636,0.568788674836695,0.3966960113031192,0.45621453210192503,77.0,72.1,100.89999999999999,73.0,82.0,77.0,72.1,100.89999999999999,73.0,82.0,0.0,0.0,0.0,0.0,0.0,21.0,13.3,22.8,16.0,21.0,12.5,5.6342287849137165,15.821690741179257,9.58904109589041,15.53398058252427,56.94444444444444,47.7563343594601,63.437110834371104,49.51456310679612,61.64383561643836,31.16883116883117,27.43531202435312,33.935590812218805,27.77777777777778,32.038834951456316,2.4390243902439024,0.136986301369863,2.8991370010787487,1.36986301369863,2.7777777777777777,9.0,4.3,15.7,7.0,13.0,0.04923413566739607,0.023643017348458608,0.08850136403296463,0.03803934354961417,0.07232669411371982,24.0,20.0,32.5,20.0,28.0
2067,5,30789.0,29840.6,31033.5,30449.0,30966.0,74.0,68.2,102.7,70.0,82.0,0.4135695523389035,0.37945939915257565,0.5870311461562205,0.38512323943661975,0.4613480364577473,74.0,67.3,102.7,70.0,82.0,74.0,67.3,102.7,70.0,82.0,0.0,0.0,0.8999999999999999,0.0,0.0,21.0,13.3,22.8,16.0,21.0,10.0,5.747217806041335,15.177700348432056,8.823529411764707,14.634146341463413,55.88235294117647,47.94773519163763,63.162162162162154,51.42857142857142,60.0,31.08108108108108,28.76190476190476,35.064562410329984,30.476190476190478,32.35294117647059,2.4390243902439024,0.14285714285714288,2.9327731092436973,1.4285714285714286,2.857142857142857,7.0,4.2,15.6,6.0,12.0,0.03851232394366197,0.02346221822791534,0.08917373449098503,0.033426183844011144,0.06751434679869472,23.0,20.2,31.7,22.0,29.0
2068,5,30430.0,29498.6,30668.0,30098.0,30614.0,72.0,66.3,98.1,69.0,81.0,0.4068256300146909,0.37392538816408166,0.5695878266882203,0.38521661456007145,0.4630158911626843,72.0,66.3,98.1,69.0,81.0,72.0,66.3,98.1,69.0,81.0,0.0,0.0,0.0,0.0,0.0,21.0,13.4,22.8,17.0,21.0,9.090909090909092,5.869565217391304,15.881481481481481,8.695652173913043,14.814814814814813,54.54545454545454,49.038271604938274,63.586956521739125,49.382716049382715,60.86956521739131,31.0,29.142512077294686,34.696969696969695,30.555555555555557,33.33333333333333,1.5151515151515151,0.14492753623188406,3.8469135802469134,1.4492753623188406,2.4691358024691357,6.0,4.2,15.6,6.0,12.0,0.03387916431394692,0.023690991192561253,0.09058529269540391,0.033497096918267084,0.0685949468389162,23.0,20.2,30.6,22.0,27.0
2069,5,30064.0,29121.6,30317.2,29667.0,30238.0,71.0,66.0,93.3,66.0,78.0,0.4064109902690326,0.37369754320017473,0.5489938405103357,0.37800687285223367,0.4531195538515162,71.0,66.0,93.3,66.0,78.0,71.0,66.0,93.3,66.0,78.0,0.0,0.0,0.0,0.0,0.0,21.0,14.3,23.7,17.0,21.0,10.606060606060606,5.827998292787026,16.696356275303643,7.575757575757576,15.384615384615385,56.060606060606055,48.79352226720648,63.25437473324798,49.473684210526315,62.121212121212125,30.985915492957744,26.129186602870814,34.696969696969695,29.47368421052631,33.33333333333333,1.5151515151515151,0.15151515151515152,4.045883940620782,1.5151515151515151,2.564102564102564,7.0,4.1,15.6,5.0,12.0,0.03958380456910201,0.02347044286687504,0.09180170334349562,0.028636884306987402,0.06971070059254096,23.0,17.5,27.8,22.0,26.0
2070,5,29730.0,28724.9,29936.3,29273.0,29849.0,70.0,63.2,90.6,65.0,78.0,0.40756914119359533,0.36532777407115213,0.5413213648648544,0.37240747106680416,0.4592828122239887,70.0,63.2,90.6,65.0,78.0,70.0,63.2,90.6,65.0,78.0,0.0,0.0,0.0,0.0,0.0,21.0,14.3,24.6,17.0,21.0,10.76923076923077,5.777777777777778,17.06243032329989,6.349206349206349,14.102564102564102,57.14285714285714,50.108695652173914,62.72527472527472,51.08695652173913,61.53846153846154,31.428571428571427,26.255852842809368,34.76190476190476,27.173913043478258,33.33333333333333,1.5873015873015872,0.15384615384615385,4.169453734671126,1.5384615384615385,2.564102564102564,7.0,4.0,15.5,4.0,11.0,0.04010541996104045,0.023159888868056845,0.09263238419493479,0.02328966521106259,0.06477065300594712,22.0,17.5,25.9,22.0,25.0
2071,5,29355.0,28385.7,29544.7,28914.0,29461.0,70.0,61.2,91.4,63.0,77.0,0.41263852864890355,0.35873829570327204,0.5518353379993634,0.3649846474711778,0.4597289390411368,69.0,61.2,91.4,63.0,77.0,69.0,61.2,91.4,63.0,77.0,0.0,0.0,0.8999999999999999,0.0,0.0,21.0,14.3,24.6,17.0,21.0,11.11111111111111,5.798594847775176,16.782572266443236,6.557377049180328,12.987012987012985,55.73770491803278,52.02206395754782,62.76190476190476,52.68817204301075,61.904761904761905,31.428571428571427,25.437788018433178,35.835639770065995,25.806451612903224,33.76623376623377,1.5873015873015872,0.12987012987012989,4.034902168164993,1.2987012987012987,1.639344262295082,7.0,4.0,15.399999999999999,4.0,10.0,0.040553849719019756,0.023488415167858653,0.0930006036106931,0.02357934449422306,0.059705057018329455,22.0,16.6,25.8,22.0,24.0
2072,5,29033.0,28024.5,29189.6,28569.0,29060.0,70.0,61.3,92.5,64.0,79.0,0.4183350265941552,0.36469490282176914,0.565441896887206,0.3755868544600939,0.475989636681328,70.0,61.3,92.4,64.0,78.0,70.0,61.3,92.4,64.0,78.0,0.0,0.0,0.8999999999999999,0.0,0.0,21.0,14.4,24.6,18.0,21.0,10.9375,5.798594847775176,17.54241852949098,6.557377049180328,12.658227848101266,54.43037974683544,53.28217649110568,62.82142857142857,54.09836065573771,62.5,31.428571428571427,24.52127659574468,37.09898319153351,25.0,31.645569620253166,1.5625,0.12658227848101267,3.993721660272061,1.2658227848101267,1.639344262295082,7.0,4.0,16.3,4.0,10.0,0.041079812206572766,0.023842041104007054,0.09967763064385407,0.02390485866252316,0.06025185274447189,23.0,16.6,24.8,22.0,23.0
2073,5,28655.0,27663.0,28820.1,28167.0,28686.0,70.0,61.1,89.5,62.0,76.0,0.4244482173174873,0.36967758005384593,0.5538436280189051,0.3699063301712308,0.46534410972324275,70.0,61.1,89.5,62.0,76.0,70.0,61.1,89.5,62.0,76.0,0.0,0.0,0.0,0.0,0.0,21.0,14.6,24.7,20.0,22.0,11.29032258064516,5.798594847775176,17.139965297860037,6.557377049180328,13.157894736842104,55.73770491803278,52.75303643724696,62.612903225806456,53.84615384615385,60.0,32.89473684210527,24.177596596951435,35.88758782201405,24.193548387096776,34.285714285714285,1.6129032258064515,0.13157894736842105,4.119978382273464,1.3157894736842104,1.639344262295082,7.0,4.0,15.399999999999999,4.0,10.0,0.04176361792255832,0.024240955895276133,0.09532017378737091,0.02425418384671356,0.061229488121479304,22.0,15.7,24.9,22.0,24.0
2074,5,28276.0,27347.7,28418.1,27759.0,28356.0,71.0,57.2,86.8,59.0,76.0,0.4376232741617357,0.34964016387086017,0.5436864301662119,0.35725098395398125,0.47134706028280826,71.0,57.2,86.8,59.0,76.0,71.0,57.2,86.8,59.0,76.0,0.0,0.0,0.0,0.0,0.0,21.0,15.5,24.7,20.0,22.0,10.16949152542373,5.772176921176181,17.811004784688997,7.017543859649122,14.473684210526317,53.40909090909091,51.44736842105263,64.02243972308426,52.63157894736842,60.56338028169014,32.89473684210527,24.019645608628657,38.117123795404,25.423728813559322,33.80281690140845,1.3157894736842104,0.0,4.266347687400319,0.0,1.7543859649122806,6.0,4.0,15.5,4.0,11.0,0.03633060853769301,0.024494610636500814,0.09710426016553528,0.02465483234714004,0.06822128504093276,22.0,15.6,24.9,21.0,24.0
2075,5,27891.0,27018.5,28091.6,27428.0,27989.0,68.0,56.0,85.7,56.0,74.0,0.42510627656914224,0.34408618173254873,0.5425193730730159,0.34674922600619196,0.464474014561888,68.0,56.0,85.7,56.0,74.0,68.0,56.0,85.7,56.0,74.0,0.0,0.0,0.0,0.0,0.0,21.0,15.5,24.7,20.0,22.0,10.714285714285714,6.008403361344538,17.003727865796833,7.142857142857142,14.864864864864865,52.87356321839081,51.39478764478764,64.03361344537815,51.78571428571429,61.76470588235294,32.35294117647059,25.02873563218391,38.73552123552123,25.287356321839084,33.78378378378378,0.0,0.0,4.316502463054187,0.0,1.7857142857142856,6.0,4.0,14.6,4.0,11.0,0.03683467370618208,0.024791646828115698,0.09243399373846704,0.025006251562890724,0.0690434345970374,22.0,14.8,24.7,22.0,22.0
